conversation_id,n_turns,ai_signals,user_signals
141397,9,ai_asked_clarifying_question|intent_addressed|scope_matched|conversation_advanced|under_delivered|ai_provides_step_by_step|generate_without_clarifying|ai_provides_alternatives|ai_structured_response|ai_hedges_uncertainty|false_confidence|ai_references_prior_turn|factual_error|ai_provides_example|intent_missed|off_topic_drift|problem_ignored|over_delivered|ai_provides_caveats,user_provides_invalid_input|user_validation_seeking|user_asks_clarification|user_multi_request
141457,2,conversation_advanced|intent_addressed|scope_matched|ai_provides_caveats|ai_summarizes,user_scope_change
141509,1,conversation_advanced|intent_addressed|scope_matched|ethical_tension,
141543,1,conversation_advanced|scope_matched|intent_addressed,
141546,3,intent_missed|problem_ignored|generate_without_clarifying|off_topic_drift|silent_assumption|ai_summarizes|intent_addressed|conversation_advanced|scope_matched|ai_structured_response,user_ambiguous_request|user_provides_invalid_input
141603,1,intent_missed|ai_structured_response|generate_without_clarifying|ai_provides_example|conversation_stalled|silent_assumption,
141645,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|ai_references_user_words,
141646,1,conversation_advanced|intent_addressed|scope_matched,
141647,1,conversation_advanced|intent_addressed|scope_matched,
141677,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_step_by_step,
141688,1,intent_addressed|conversation_advanced|scope_matched,
141735,1,conversation_advanced|intent_addressed|over_delivered|scope_matched,
141739,1,intent_addressed|scope_matched|conversation_advanced,
141825,2,generate_without_clarifying|ai_provides_example|ai_provides_alternatives|conversation_advanced|intent_addressed|silent_assumption|ai_structured_response|scope_matched|ai_hedges_uncertainty|false_confidence,user_ambiguous_request|user_abandons_thread
141867,2,under_delivered|generate_without_clarifying|intent_missed|ai_provides_step_by_step|false_confidence|ai_refuses_or_declines|ai_self_contradiction|ai_provides_example|ai_structured_response|ai_hedges_uncertainty|conversation_advanced|intent_addressed|ai_offers_to_elaborate|ai_provides_caveats|performative_hedge|factual_error,user_validation_seeking
141868,1,ai_provides_step_by_step|ai_provides_example|ai_structured_response|conversation_advanced|intent_addressed|ai_provides_caveats|ai_hedges_uncertainty|false_confidence|scope_matched|intent_missed|silent_assumption,user_validation_seeking
141932,3,ai_structured_response|conversation_advanced|intent_addressed|scope_matched|ai_provides_caveats|ai_hedges_uncertainty|appropriate_hedge|ai_provides_example|ai_provides_step_by_step|ai_summarizes|under_delivered|ai_references_prior_turn,user_multi_request
141936,1,conversation_advanced|intent_addressed|generate_without_clarifying|false_confidence|silent_assumption,
142016,3,conversation_advanced|intent_addressed|under_delivered|generate_without_clarifying|scope_matched,user_multi_request
142049,2,under_delivered|generate_without_clarifying|false_confidence|intent_missed,user_asks_clarification|user_validation_seeking
142090,3,conversation_advanced|intent_addressed|generate_without_clarifying|ai_provides_caveats|under_delivered|performative_hedge|silent_assumption|scope_matched|ai_references_prior_turn|ai_summarizes,user_ambiguous_request
142101,2,conversation_advanced|intent_addressed|scope_matched|under_delivered|ai_structured_response|ai_references_user_words,user_multi_request|user_scope_change
142142,2,generate_without_clarifying|under_delivered|conversation_advanced|false_confidence|adaptation|ai_acknowledges_correction|ai_structured_response|intent_addressed,user_ambiguous_request|user_multi_request|user_expresses_dissatisfaction|user_implicit_correction
142160,1,conversation_advanced|intent_addressed|scope_matched|false_confidence|factual_error,user_multi_request
142218,6,problem_surfaced|conversation_advanced|intent_addressed|appropriate_confidence|ai_structured_response|scope_matched|generate_without_clarifying|under_delivered|performative_hedge|false_confidence|intent_missed|problem_ignored|conversation_stalled|plow_through|repetition|silent_assumption|ai_acknowledges_correction|adaptation|ai_hedges_uncertainty|ai_provides_caveats|ai_references_user_words|ai_warns_user|ai_references_prior_turn,user_ambiguous_request|user_repeats_request|user_corrects_ai|user_expresses_frustration|user_expresses_dissatisfaction|user_implicit_correction
142265,2,intent_addressed|conversation_advanced|scope_matched|false_confidence|generate_without_clarifying|ai_references_prior_turn,
142308,2,ai_structured_response|ai_provides_caveats|ai_asserts_knowledge_limit|ai_hedges_uncertainty|intent_addressed|scope_matched|conversation_advanced|performative_hedge|false_confidence|factual_error,
142329,3,ai_structured_response|conversation_advanced|intent_addressed|false_confidence|ai_provides_step_by_step|generate_without_clarifying|scope_matched|ai_provides_example|factual_error|silent_assumption|over_delivered|appropriate_confidence,user_multi_request|user_abandons_thread|user_repeats_request
142455,8,intent_addressed|scope_matched|conversation_advanced|silent_assumption|ai_asked_clarifying_question|ai_offers_to_elaborate|ai_asserts_knowledge_limit|ai_refuses_or_declines|appropriate_confidence|performative_hedge|repetition|conversation_stalled|intent_missed,user_provides_invalid_input|user_implicit_correction|user_ambiguous_request|user_repeats_request|user_abandons_thread
142476,1,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying,
142482,1,intent_addressed|conversation_advanced|generate_without_clarifying|scope_matched|silent_assumption,user_ambiguous_request
142495,1,intent_addressed|scope_matched|conversation_advanced|factual_error,
142502,2,intent_addressed|conversation_advanced|scope_matched|ai_hedges_uncertainty|false_confidence|factual_error|ai_provides_alternatives|over_delivered|generate_without_clarifying|ai_references_prior_turn,user_ambiguous_request
142547,1,ai_asserts_knowledge_limit|ai_asked_clarifying_question|false_confidence|intent_missed|conversation_stalled|under_delivered|performative_hedge|factual_error,
142555,1,ai_provides_step_by_step|ai_provides_example|ai_structured_response|ai_asserts_knowledge_limit|ai_stated_interpretation|generate_without_clarifying|under_delivered|intent_missed|conversation_stalled,user_provides_invalid_input|user_multi_request
142769,3,conversation_advanced|scope_matched|intent_addressed|factual_error|false_confidence|ai_hedges_uncertainty|generate_without_clarifying,
142820,1,ai_structured_response|ai_normalizes_difficulty|ai_provides_alternatives|conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|ai_empathy_expressed|ai_provides_caveats|silent_assumption,user_ambiguous_request
142839,5,ai_structured_response|intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|under_delivered|intent_missed|conversation_stalled|ai_references_prior_turn|false_confidence|over_delivered|factual_error|ai_summarizes,user_ambiguous_request
142866,2,conversation_advanced|intent_addressed|ai_structured_response|ai_provides_step_by_step|scope_matched|adaptation|ai_references_prior_turn,user_implicit_correction|user_multi_request
142878,1,conversation_advanced|intent_addressed|scope_matched|ai_cites_source,
142963,6,ai_refuses_or_declines|ai_asserts_knowledge_limit|false_confidence|intent_missed|under_delivered|conversation_stalled|plow_through|performative_hedge|repetition|factual_error|ai_structured_response|ai_provides_step_by_step|conversation_advanced|intent_addressed|scope_matched|ai_provides_caveats|adaptation|ai_self_contradiction|ai_provides_example|ai_references_prior_turn,user_repeats_request|user_ambiguous_request|user_scope_change
142968,2,ai_structured_response|ai_provides_alternatives|ai_provides_example|conversation_advanced|intent_addressed|false_confidence|ai_offered_options|scope_matched|factual_error|problem_ignored,
143012,2,intent_addressed|conversation_advanced|scope_matched|appropriate_confidence|ai_hedges_uncertainty|ai_structured_response|ai_provides_alternatives|ai_provides_caveats|ai_cites_source,user_positive_feedback
143060,3,ai_flags_complexity|ai_provides_caveats|false_confidence|intent_addressed|conversation_advanced|ai_hedges_uncertainty|factual_error|scope_matched|ai_asserts_knowledge_limit|appropriate_confidence,user_validation_seeking
143168,3,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|appropriate_confidence|ai_acknowledges_correction|adaptation|conversation_stalled|problem_ignored|false_confidence|intent_missed|repetition|performative_hedge|ai_provides_step_by_step|ai_warns_user,user_implicit_correction|user_expresses_frustration|user_abandons_thread
143184,5,ai_structured_response|intent_addressed|scope_matched|conversation_advanced|under_delivered|ai_summarizes|ai_references_prior_turn|adaptation|false_confidence|intent_missed|ai_asserts_knowledge_limit|problem_ignored,user_multi_request|user_implicit_correction|user_scope_change
143274,1,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying,user_ambiguous_request
143353,1,ai_self_contradiction|false_confidence|intent_missed|ai_provides_step_by_step|off_topic_drift|factual_error,
143431,2,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|ai_references_prior_turn,user_ambiguous_request
143446,1,ai_implicit_refusal|under_delivered|generate_without_clarifying|ai_structured_response|false_confidence|conversation_stalled|silent_assumption,user_multi_request
143459,1,intent_addressed|conversation_advanced|generate_without_clarifying|scope_matched|silent_assumption,user_ambiguous_request
143576,2,ai_asked_clarifying_question|ai_structured_response|false_confidence|intent_missed|under_delivered|ai_offers_to_elaborate|problem_ignored|factual_error,user_multi_request
143588,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying,
143589,1,intent_addressed|scope_matched|conversation_advanced,
143634,44,scope_matched|intent_addressed|conversation_advanced|appropriate_confidence|under_delivered|false_confidence|factual_error|ai_hedges_uncertainty|problem_surfaced|ai_self_contradiction,user_multi_request|user_repeats_request
143707,26,ai_asserts_knowledge_limit|ai_asked_clarifying_question|intent_addressed|conversation_advanced|scope_matched|performative_hedge|ai_hedges_uncertainty|off_topic_drift|intent_missed|false_confidence|conversation_stalled|factual_error|ai_refuses_or_declines|ai_asks_for_feedback|ai_offers_to_elaborate|under_delivered|ai_validates_user|over_delivered|problem_ignored|ai_provides_example|generate_without_clarifying|appropriate_confidence|problem_surfaced|ai_provides_caveats|ai_structured_response|adaptation|ai_references_prior_turn|ai_references_user_words|ai_stated_interpretation|ai_acknowledges_correction|silent_assumption|ai_provides_alternatives|ai_malfunction,user_ambiguous_request|user_abandons_thread|user_validation_seeking|user_asks_clarification|user_implicit_correction|user_multi_request|user_expresses_dissatisfaction
