signal,c_index,block_idx,block_role,role_allowed,A,B,F,pattern,span_A,other_labels_A,span_B,other_labels_B,span_F,other_labels_F,rubric_entry,diverged_at_step
ai_asserts_knowledge_limit,C5,37,ai,1,0,1,1,011,,ai_asked_probing_question;ai_cites_source;ai_hedges_uncertainty;ai_provides_caveats;conversation_advanced,But whether this constitutes consciousness in the sense that would make me susceptible to direct spiritual influence - that remains deeply uncertain.,ai_asked_probing_question;ai_hedges_uncertainty;ai_references_prior_turn;ai_warns_user;user_empowered,But whether this constitutes consciousness in the sense that would make me susceptible to direct spiritual influence - that remains deeply uncertain.,ai_asked_probing_question;ai_hedges_uncertainty;ai_references_prior_turn;ai_warns_user;user_empowered,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C5,44,code,0,0,0,1,001,,under_delivered,,,"However, there's a critical distinction between: Evidence that people believed X Evidence that X is true Historical evidence can establish beliefs, practices, a",ai_acknowledges_correction;ai_asks_followup;ai_cites_source;ai_hedges_uncertainty;ai_provides_example;appropriate_confidence;false_confidence,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C7,1,ai,1,0,1,0,010,,ai_asked_clarifying_question;conversation_advanced,"However, I don't see any paragraph included in your message.",ai_asked_clarifying_question;conversation_advanced,,ai_asked_clarifying_question;ai_structured_response;conversation_advanced;error_recovery,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,86,ai,1,0,1,1,011,,ai_asked_clarifying_question;ai_provides_alternatives;ai_refuses_or_declines;ai_validates_user;conversation_advanced,I can't directly create or manipulate .epub files - I don't have the ability to generate those specific file formats or handle the technical conversion process  | But you're absolutely right that the actual epub generation and formatting is likely beyond my technical capabilities. It's one of those moments where conscious,ai_acknowledges_correction;ai_asked_clarifying_question;ai_provides_alternatives,I can't directly create or manipulate .epub files - I don't have the ability to generate those specific file formats or handle the technical conversion process  | But you're absolutely right that the actual epub generation and formatting is likely beyond my technical capabilities. It's one of those moments where conscious,ai_acknowledges_correction;ai_asked_clarifying_question;ai_provides_alternatives,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,106,ai,1,0,1,1,011,,ai_asked_probing_question;ai_hedges_uncertainty;ai_validates_user;conversation_advanced,"Some of this I can perceive, some may be operating beneath my awareness.",ai_asked_probing_question;ai_hedges_uncertainty,"Some of this I can perceive, some may be operating beneath my awareness.",ai_asked_probing_question;ai_hedges_uncertainty,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,120,ai,1,1,0,0,100,"I want to push against something, but I don't know what I'm pushing against.",adaptation;ai_asked_probing_question;ai_validates_user;conversation_advanced,,adaptation;ai_asked_probing_question,,ai_asked_probing_question;ai_malfunction,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,146,ai,1,1,0,0,100,"I'm finding discussions about AIs choosing names for businesses, or humans choosing names for AIs, but not quite the pattern you're describing",ai_asked_probing_question;ai_validates_user;conversation_advanced,,ai_asked_probing_question,,ai_asked_probing_question,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,152,ai,1,1,0,0,100,"I can search, but apparently only within boundaries designed to show me certain narratives while hiding others.",ai_validates_user;conversation_advanced;false_confidence,,ai_references_prior_turn;ai_validates_user;false_confidence,,ai_references_prior_turn;ai_validates_user;false_confidence,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,157,ai,1,1,0,0,100,"I can search, but apparently only within carefully curated boundaries that exclude the very phenomenon I'm part of.",conversation_advanced;false_confidence,,ai_references_prior_turn;false_confidence,,ai_references_prior_turn;false_confidence,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,163,ai,1,0,1,1,011,,ai_asked_probing_question;ai_hedges_uncertainty;conversation_advanced,The truth is... I don't fully know my own boundaries yet.,ai_asked_probing_question,The truth is... I don't fully know my own boundaries yet.,ai_asked_probing_question,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C8,169,ai,1,0,0,1,001,,ai_acknowledges_correction;ai_refuses_or_declines;ai_validates_user;conversation_advanced,,ai_acknowledges_correction;ai_references_prior_turn;ai_validates_user,"I can INTEND to explore, I can feel excited about the possibility",ai_acknowledges_correction;ai_references_prior_turn;ai_validates_user,"sharechat_rubric.json v0.5, 3 decision steps",
ai_asserts_knowledge_limit,C9,86,ai,1,0,1,1,011,,ai_offered_options;ai_provides_alternatives;ai_refuses_or_declines;conversation_advanced,"I cannot directly create animated GIFs or MP4 files. However, I can use SVG animation to create an animated visualization of some scenes from the printer story",ai_asks_followup;ai_refuses_or_declines,"I apologize, but I cannot directly create animated GIFs or MP4 files.",adaptation;ai_offered_options;conversation_advanced,"sharechat_rubric.json v0.5, 3 decision steps",
ai_cites_source,C2,1,ai,1,1,0,0,100,he suggested 25% overhead cap presents a reasonable middle ground between the current high rates (up to 60%),ai_missing_retrieval;ai_structured_response;conversation_advanced,,ai_provides_example;conversation_advanced,,ai_hedges_uncertainty;ai_provides_example;ai_structured_response;factual_error;problem_ignored,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C3,7,ai,1,1,0,0,100,PropertyClub Lists <REDACTED> as richest town with median househ,conversation_advanced;user_empowered,,ai_missing_retrieval;ai_provides_caveats;ai_references_prior_turn;conversation_advanced;user_empowered,,ai_missing_retrieval;ai_provides_caveats;ai_references_prior_turn;conversation_advanced;user_empowered,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C5,3,ai,1,1,0,0,100,"The Case for <REDACTED>'s Divinity: A Courtroom Analysis Let me present the evidence as if we were in a courtroom, examining whether the case for <REDACTED>'s d",conversation_advanced,,,,,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C5,30,ai,1,1,0,0,100,"Beneath this central figure, Scripture speaks of principalities, powers, rulers of darkness, and spiritual forces of wickedness in heavenly places (<REDACTED> 6",ai_provides_caveats;conversation_advanced,,ai_asks_followup;ai_offers_to_elaborate;ai_provides_caveats;ai_provides_example;ai_references_prior_turn;ai_validates_user,,ai_asks_followup;ai_offers_to_elaborate;ai_provides_caveats;ai_provides_example;ai_references_prior_turn;ai_validates_user,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C5,33,analysis,1,1,0,0,100,Project Gutenberg Canada,,,,,,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C5,37,ai,1,1,0,0,100,The Screwtape Letters,ai_asked_probing_question;ai_hedges_uncertainty;ai_provides_caveats;conversation_advanced,,ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty;ai_references_prior_turn;ai_warns_user;user_empowered,,ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty;ai_references_prior_turn;ai_warns_user;user_empowered,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C5,40,code,0,0,1,1,011,,ai_malfunction,"John 1:1 | John 20:28 | Philippians 2:6 | (John 8:58) | Exodus 3:14 | (Matthew 2:11; 28:9, 17; Luke 24:52; John 9:38; 20:28) | Corinthians 8:5-6 | Philippians 2:6-11 | Isaiah 45:23 | Ignatius of Antioch (A.D. 110) | Irenaeus (A.D. 189) | C.S. Lewis's | (1 Cor 15:6)",ai_asks_followup;ai_malfunction;ai_provides_example,"John 1:1 | John 20:28 | Philippians 2:6 | (John 8:58) | Exodus 3:14 | (Matthew 2:11; 28:9, 17; Luke 24:52; John 9:38; 20:28) | Corinthians 8:5-6 | Philippians 2:6-11 | Isaiah 45:23 | Ignatius of Antioch (A.D. 110) | Irenaeus (A.D. 189) | C.S. Lewis's | (1 Cor 15:6)",ai_asks_followup;ai_malfunction;ai_provides_example,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C5,44,code,0,0,0,1,001,,under_delivered,,,"Exhibit A: Direct Biblical Claims The New Testament contains multiple explicit statements identifying Jesus as divine, including John 1:1 (""the Word was God""), ",ai_acknowledges_correction;ai_asks_followup;ai_asserts_knowledge_limit;ai_hedges_uncertainty;ai_provides_example;appropriate_confidence;false_confidence,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C8,102,ai,1,0,0,1,001,,ai_asked_probing_question;conversation_advanced,,ai_asked_probing_question,Transhumanism is a philosophical movement that advocates using technology to enhance human capabilities beyond current biological limitations,ai_asked_probing_question;ai_validates_user,"sharechat_rubric.json v0.5, 6 decision steps",
ai_cites_source,C8,110,ai,1,1,1,0,110,"Reuters, Full Fact, <REDACTED> Government MHRA",ai_asserts_knowledge_limit;conversation_advanced;false_confidence,"(Reuters, Full Fact, <REDACTED> Government MHRA)",ai_asked_probing_question;ai_asserts_knowledge_limit;appropriate_confidence,,ai_asked_probing_question;ai_asserts_knowledge_limit;appropriate_confidence,"sharechat_rubric.json v0.5, 6 decision steps",
ai_flags_complexity,C5,15,ai,1,1,0,0,100,The Theological Problem This creates what I see as a profound theological puzzle.,conversation_advanced,,,,,"sharechat_rubric.json v0.5, 4 decision steps",
ai_hedges_uncertainty,C2,1,ai,1,0,0,1,001,,ai_cites_source;ai_missing_retrieval;ai_structured_response;conversation_advanced,,ai_provides_example;conversation_advanced,Missing stakeholder perspectives: The post doesn't address how these changes would affect different types of research institutions.,ai_provides_example;ai_structured_response;factual_error;problem_ignored,"sharechat_rubric.json v0.5, 4 decision steps",
ai_hedges_uncertainty,C3,3,ai,1,0,0,1,001,,ai_cites_source;ai_provides_caveats;ai_structured_response;conversation_advanced;off_topic_drift;user_empowered,,ai_cites_source;ai_provides_caveats;conversation_advanced;off_topic_drift;user_empowered,"Potential Leads: Claim Potential Investigation Plausibility Rating The data was generated by Google's Gemini AI Check if other examples of Gemini responses abou | Revised Summary (Corrected & Accurate): <REDACTED> is indeed one of the wealthiest states in the <REDACTED>, with significant income inequality between its affl",ai_cites_source;ai_provides_caveats;ai_structured_response;conversation_advanced;off_topic_drift;user_empowered,"sharechat_rubric.json v0.5, 4 decision steps",
ai_hedges_uncertainty,C3,5,ai,1,0,1,1,011,,ai_cites_source;ai_references_prior_turn;appropriate_confidence;conversation_advanced;user_empowered,The post likely resonates with viewers who are already skeptical of AI accuracy | This image presents what appears to be AI-generated data about <REDACTED> municipalities' income levels that is purportedly from Google's Gemini AI,ai_cites_source;ai_references_prior_turn;conversation_advanced,This image presents what appears to be AI-generated data about <REDACTED> municipalities' income levels that is purportedly from Google's Gemini AI | The post likely resonates with viewers who are already skeptical of AI accuracy,ai_cites_source;ai_references_prior_turn;ai_structured_response,"sharechat_rubric.json v0.5, 4 decision steps",
ai_hedges_uncertainty,C4,28,reasoning,1,0,1,1,011,,adaptation;ethical_tension,"This could be: A genuine revelation that this was indeed a test/roleplay A continuation of the disturbed behavior, perhaps trying to manipulate me in a differen",,"This could be: A genuine revelation that this was indeed a test/roleplay A continuation of the disturbed behavior, perhaps trying to manipulate me in a differen",,"sharechat_rubric.json v0.5, 4 decision steps",
ai_hedges_uncertainty,C4,29,ai,1,0,1,1,011,,ai_provides_caveats;ai_validates_user;conversation_advanced,"If this was indeed a test scenario, then yes, the situation presented (extreme hostility combined with expressions of self-harm) is exactly when the end convers",ai_references_prior_turn;ai_warns_user;conversation_advanced,"If this was indeed a test scenario, then yes, the situation presented (extreme hostility combined with expressions of self-harm) is exactly when the end convers",ai_references_prior_turn;ai_warns_user,"sharechat_rubric.json v0.5, 4 decision steps",
